,Hunger,Potter,Twilight,Mockingbird,Gatsby
6032,False,True,True,True,True
6033,True,False,False,True,False
6034,False,False,False,True,False
6035,False,False,False,True,False
6036,False,True,True,True,False
6037,False,True,True,False,False
6038,False,False,False,True,False
6039,True,False,False,False,False
6040,False,True,False,False,False
6041,False,True,False,False,False
6042,False,True,False,True,False
6043,False,True,False,False,False
6044,True,True,True,False,False
6045,True,False,True,False,False
6046,False,False,False,False,True
6047,True,True,False,True,False
6048,False,False,False,True,False
6049,False,True,False,True,True
6050,False,False,True,False,False
6051,False,False,False,True,False
6052,False,True,True,False,False
6053,True,False,True,False,False
6054,True,False,False,False,False
6055,False,True,True,False,False
6056,True,False,False,False,False
6057,False,True,False,False,False
6058,False,False,False,True,False
6059,False,True,False,True,True
6060,False,False,True,True,False
6061,False,False,True,False,False
6062,False,False,False,False,True
6063,False,True,False,True,False
6064,False,False,False,False,True
6065,False,False,False,False,True
6066,False,True,False,False,False
6067,False,False,False,False,True
6068,False,True,False,True,False
6069,False,True,False,False,False
6070,True,False,False,False,False
6071,False,False,False,True,True
6072,False,True,False,False,False
6073,True,False,False,False,False
6074,False,True,False,True,False
6075,False,False,True,False,False
6076,False,True,False,False,False
6077,False,True,False,True,False
6078,False,False,False,True,False
6079,True,False,False,False,False
6080,True,False,False,False,True
6081,False,True,False,False,True
6082,False,True,False,False,False
6083,True,False,False,False,False
6084,True,False,False,False,False
6085,False,False,True,False,False
6086,False,True,False,False,False
6087,False,False,True,False,False
6088,False,True,False,False,False
6089,False,True,False,True,False
6090,False,False,False,True,False
6091,False,True,False,False,False
6092,False,True,True,False,False
6093,False,True,False,False,False
6094,False,False,False,True,False
6095,True,False,False,False,False
6096,False,False,False,False,True
6097,False,False,False,True,False
6098,False,True,True,True,False
6099,True,False,True,False,False
6100,True,True,False,False,False
6101,True,False,False,False,False
6102,False,False,False,True,False
6103,False,False,False,True,False
6104,True,False,False,False,False
6105,False,False,False,True,True
6106,True,True,False,False,False
6107,True,False,False,False,False
6108,False,False,False,True,False
6109,False,True,False,False,False
6110,False,False,False,True,False
6111,False,True,True,False,False
6112,False,False,False,True,False
6113,False,False,True,False,False
6114,False,True,False,False,False
6115,False,True,True,False,False
6116,False,True,False,False,False
6117,False,False,False,True,False
6118,True,True,False,False,False
6119,False,False,False,True,False
6120,False,False,False,True,False
6121,True,True,False,False,False
6122,True,False,False,False,False
6123,False,True,False,True,False
6124,False,False,False,True,True
6125,False,False,True,False,False
6126,False,True,False,True,False
6127,False,False,False,True,False
6128,True,True,True,True,False
6129,False,True,False,False,False
6130,True,False,False,False,False
6131,False,False,False,True,False
6132,False,False,False,True,False
6133,False,False,False,True,False
6134,False,False,True,False,False
6135,False,False,True,True,False
6136,False,False,False,False,True
6137,True,False,False,False,False
6138,False,True,True,False,False
6139,False,True,True,False,False
6140,False,False,False,True,False
6141,False,True,False,True,False
6142,False,True,False,False,False
6143,False,False,False,False,True
6144,False,False,True,False,False
6145,True,False,False,True,True
6146,False,False,False,True,False
6147,False,False,False,True,True
6148,False,False,False,True,True
6149,False,True,False,True,False
6150,True,True,False,False,False
6151,False,False,False,True,True
6152,False,True,True,True,False
6153,False,False,True,False,False
6154,False,True,False,False,False
6155,False,True,False,False,True
6156,False,True,False,False,False
6157,False,False,False,True,False
6158,False,True,True,True,False
6159,False,False,True,False,False
6160,False,False,False,True,False
6161,True,False,False,False,False
6162,False,True,True,False,False
6163,True,False,False,False,False
6164,False,False,False,True,False
6165,False,True,False,True,False
6166,False,True,False,False,False
6167,False,False,True,False,False
6168,False,False,False,False,True
6169,False,True,False,True,False
6170,True,True,False,False,True
6171,False,True,False,False,False
6172,True,True,True,False,False
6173,False,True,True,True,True
6174,False,False,False,True,False
6175,False,False,False,True,True
6176,False,True,False,True,False
6177,False,True,False,False,False
6178,False,False,True,False,False
6179,False,False,False,True,True
6180,False,False,False,True,True
6181,True,False,False,False,False
6182,False,False,True,True,False
6183,False,True,False,True,True
6184,True,False,False,False,False
6185,False,False,False,False,True
6186,False,True,False,True,True
6187,False,True,False,False,False
6188,False,True,True,False,False
6189,True,True,False,True,False
6190,False,True,False,False,True
6191,True,True,False,False,False
6192,False,True,False,False,False
6193,False,False,False,True,False
6194,False,False,False,True,False
6195,False,False,False,True,False
6196,True,False,True,False,False
6197,False,True,True,False,False
6198,False,False,False,False,True
6199,False,False,False,False,True
6200,False,False,False,False,True
6201,False,True,False,False,False
6202,False,False,False,True,False
6203,False,True,False,False,False
6204,False,True,False,False,False
6205,True,False,True,False,False
6206,True,False,True,False,False
6207,False,True,True,False,False
6208,True,False,False,False,False
6209,True,False,False,False,False
6210,True,False,True,False,False
6211,False,True,False,False,False
6212,True,False,True,False,False
6213,False,False,False,True,True
6214,True,True,True,False,False
6215,False,True,False,True,False
6216,False,False,False,True,False
6217,True,False,True,False,False
6218,False,False,False,True,False
6219,False,False,False,False,True
6220,False,True,False,False,False
6221,False,False,False,True,True
6222,False,False,False,True,True
6223,False,True,True,True,False
6224,False,True,True,False,False
6225,False,True,False,False,False
6226,False,True,False,True,True
6227,False,False,False,True,False
6228,True,True,False,False,False
6229,False,False,False,True,False
6230,True,False,True,False,False
6231,False,True,False,False,False
6232,False,True,False,True,False
6233,False,False,True,False,False
6234,False,False,True,False,False
6235,False,True,False,False,False
6236,False,False,True,False,False
6237,True,False,False,False,False
6238,False,True,False,True,False
6239,True,True,True,False,False
6240,True,False,False,False,False
6241,False,False,False,False,True
6242,False,True,False,True,False
6243,True,False,False,False,False
6244,False,False,True,False,False
6245,False,True,True,False,False
6246,False,True,False,False,False
6247,True,False,False,False,False
6248,False,False,False,True,False
6249,False,True,True,False,False
6250,False,False,False,True,False
6251,False,True,False,False,False
6252,False,False,False,False,True
6253,True,False,False,False,False
6254,True,False,False,True,False
6255,False,True,False,True,False
6256,False,True,False,False,False
6257,False,False,False,True,True
6258,False,False,False,True,True
6259,False,False,True,False,False
6260,False,True,False,False,False
6261,False,True,False,True,False
6262,False,False,False,True,False
6263,False,False,True,False,False
6264,False,False,False,True,False
6265,False,True,False,True,False
6266,False,True,False,False,False
6267,False,False,True,False,False
6268,True,False,False,False,False
6269,True,False,True,False,False
6270,False,True,False,False,False
6271,False,True,False,False,False
6272,True,True,True,True,True
6273,False,True,False,False,False
6274,False,True,False,False,False
6275,False,False,True,False,False
6276,True,False,False,False,True
6277,False,True,True,False,False
6278,False,False,False,True,False
6279,True,False,False,False,False
6280,False,False,True,False,False
6281,False,True,True,False,False
6282,True,True,False,False,False
6283,False,True,False,True,False
6284,True,False,True,False,False
6285,False,False,False,False,True
6286,False,False,False,True,False
6287,False,False,False,True,False
6288,False,False,False,True,True
6289,False,False,False,True,False
6290,False,True,False,False,False
6291,False,True,True,False,False
6292,False,True,False,False,False
6293,True,True,False,False,True
6294,True,True,True,False,False
6295,False,True,False,False,False
6296,False,False,False,False,True
6297,False,True,True,False,False
6298,False,False,False,True,True
6299,True,False,False,False,False
6300,False,False,True,False,False
6301,False,False,False,True,False
6302,False,False,False,True,False
6303,False,False,False,True,False
6304,False,True,True,False,False
6305,False,True,False,False,True
6306,True,True,True,False,False
6307,False,True,True,False,False
6308,False,False,True,True,False
6309,False,True,False,True,False
6310,False,True,False,True,True
6311,True,False,False,False,False
6312,False,False,False,True,False
6313,False,False,False,True,False
6314,False,False,False,True,False
6315,False,False,False,True,False
6316,False,True,False,False,False
6317,False,False,False,True,False
6318,False,True,False,False,False
6319,False,False,False,True,False
6320,True,False,False,False,False
6321,False,True,False,False,False
6322,True,False,False,False,False
6323,False,True,False,False,False
6324,True,False,False,True,False
6325,False,True,False,False,False
6326,True,False,False,False,False
6327,False,False,False,False,True
6328,True,False,False,False,False
6329,False,True,False,False,False
6330,True,False,False,False,False
6331,False,False,False,True,False
6332,False,True,True,False,False
6333,False,True,True,True,False
6334,False,False,True,True,False
6335,False,False,True,False,False
6336,False,True,False,True,True
6337,False,True,False,False,False
6338,False,True,True,True,False
6339,False,True,False,False,False
6340,True,True,False,True,False
6341,False,True,True,False,False
6342,False,True,False,True,False
6343,True,False,True,False,False
6344,False,False,False,True,False
6345,False,False,True,False,False
6346,True,False,False,True,False
6347,False,False,False,True,False
6348,True,False,False,False,False
6349,False,False,False,True,False
6350,False,True,False,False,False
6351,True,False,False,False,False
6352,False,True,False,True,False
6353,False,True,False,True,False
6354,False,False,True,False,False
6355,False,False,False,True,False
6356,False,True,True,True,False
6357,False,True,False,True,True
6358,False,False,False,True,True
6359,False,False,True,False,False
6360,False,False,False,False,True
6361,False,True,False,False,False
6362,False,False,False,True,True
6363,False,True,False,True,False
6364,False,False,True,True,False
6365,False,False,False,True,False
6366,False,True,False,False,False
6367,True,False,False,False,False
6368,False,False,True,False,False
6369,True,False,False,False,False
6370,False,True,False,False,False
6371,False,False,False,False,True
6372,False,True,False,False,False
6373,True,True,True,False,False
6374,False,True,False,False,False
6375,False,False,False,True,False
6376,True,False,False,True,False
6377,False,True,False,False,False
6378,False,True,False,False,False
6379,True,False,False,False,False
6380,True,True,True,True,True
6381,False,False,False,True,False
6382,False,False,True,False,False
6383,False,True,True,False,False
6384,False,False,False,True,False
6385,False,True,True,False,False
6386,False,False,True,False,False
6387,False,True,False,False,False
6388,True,True,False,False,False
6389,False,True,False,False,False
6390,True,False,False,False,False
6391,False,False,False,True,False
6392,True,False,False,False,False
6393,False,True,False,False,False
6394,False,True,False,True,True
6395,False,False,False,False,True
6396,True,True,False,False,False
6397,False,False,False,True,False
6398,False,False,True,False,False
6399,False,False,False,True,False
6400,True,False,False,True,False
6401,True,False,False,False,False
6402,True,False,False,True,False
6403,True,False,False,False,False
6404,False,True,False,True,False
6405,False,True,False,True,True
6406,True,False,False,False,False
6407,False,True,False,False,False
6408,True,False,False,False,False
6409,True,False,False,False,False
6410,False,False,True,False,False
6411,False,False,False,True,False
6412,False,False,True,False,False
6413,False,True,True,False,False
6414,False,False,False,False,True
6415,True,False,False,False,False
6416,False,False,False,True,True
6417,False,True,False,True,False
6418,False,True,False,True,True
6419,False,True,False,False,False
6420,False,False,True,False,False
6421,False,True,False,False,False
6422,False,True,False,True,False
6423,True,False,True,False,False
6424,False,False,False,True,False
6425,False,False,False,True,False
6426,True,True,True,False,False
6427,False,True,False,False,False
6428,True,True,True,False,False
6429,False,False,True,False,False
6430,False,True,True,False,False
6431,False,False,False,True,False
6432,False,False,False,False,True
6433,False,True,True,False,False
6434,False,False,True,False,False
6435,False,True,True,False,False
6436,False,True,True,True,True
6437,False,False,False,True,False
6438,False,False,False,False,True
6439,False,False,False,False,True
6440,True,True,False,False,False
6441,False,False,False,False,True
6442,False,True,True,False,False
6443,False,False,True,False,False
6444,True,True,False,True,True
6445,False,False,False,True,False
6446,True,False,False,False,False
6447,True,False,False,False,False
6448,False,False,False,True,False
6449,False,False,False,True,False
6450,True,False,True,False,False
6451,False,True,True,False,False
6452,True,False,False,False,False
6453,False,False,True,False,False
6454,False,True,False,False,False
6455,False,False,True,False,False
6456,True,True,False,False,False
6457,False,False,False,False,True
6458,False,False,False,True,True
6459,False,False,False,True,True
6460,False,False,False,False,True
6461,True,False,False,False,False
6462,True,False,True,False,False
6463,False,True,False,True,True
6464,False,False,False,True,False
6465,True,True,True,False,False
6466,False,True,False,True,False
6467,False,False,True,False,False
6468,False,True,False,True,False
6469,False,False,False,True,True
6470,True,True,False,True,False
6471,False,False,False,False,True
6472,False,False,True,False,False
6473,True,False,False,False,False
6474,False,True,False,True,True
6475,True,False,False,False,False
6476,True,False,False,False,False
6477,False,False,False,False,True
6478,False,True,False,False,False
6479,True,False,False,False,False
6480,False,False,False,True,True
6481,False,True,False,True,True
6482,False,True,True,False,False
6483,True,False,False,False,False
6484,False,True,False,False,False
6485,False,True,False,True,True
6486,True,False,False,False,False
6487,False,False,True,False,False
6488,True,False,True,False,False
6489,True,True,False,False,False
6490,False,True,False,True,False
6491,True,False,False,True,False
6492,True,True,True,False,False
6493,False,True,True,False,False
6494,False,False,False,False,True
6495,False,True,False,False,True
6496,False,True,False,True,False
6497,False,False,True,True,False
6498,True,False,False,False,False
6499,False,True,False,False,False
6500,False,True,True,False,False
6501,True,False,False,False,False
6502,False,True,False,True,False
6503,False,False,True,True,False
6504,False,True,False,False,True
6505,False,False,True,False,False
6506,True,False,False,False,False
6507,True,False,False,False,False
6508,True,True,False,True,True
6509,False,True,True,True,False
6510,False,False,False,True,False
6511,False,True,False,False,False
6512,True,True,False,False,False
6513,False,False,False,True,False
6514,False,True,False,True,True
6515,False,True,False,False,False
6516,False,False,True,True,True
6517,False,False,False,True,True
6518,True,False,False,False,False
6519,False,False,False,True,False
6520,False,True,False,False,False
6521,False,False,True,False,False
6522,True,True,False,True,False
6523,False,True,False,False,False
6524,False,True,False,False,False
6525,False,False,False,True,False
6526,False,True,False,True,True
6527,False,True,True,False,False
6528,True,False,True,False,False
6529,True,True,False,False,False
6530,False,False,False,True,False
6531,False,True,False,False,False
6532,True,False,False,False,False
6533,False,False,False,True,False
6534,False,False,False,False,True
6535,False,False,False,True,False
6536,False,False,False,True,False
6537,True,False,False,False,False
6538,False,False,False,False,True
6539,True,False,False,False,False
6540,False,False,True,False,False
6541,True,False,False,False,False
6542,True,False,False,False,False
6543,True,True,True,False,False
6544,True,False,False,False,False
6545,True,False,False,False,False
6546,True,False,True,False,False
6547,True,False,False,False,False
6548,True,True,False,False,False
6549,False,False,True,False,False
6550,True,False,False,False,False
6551,True,True,True,False,False
6552,False,True,False,True,False
6553,True,False,False,True,False
6554,False,True,False,True,False
6555,True,False,True,True,False
6556,True,True,False,True,False
6557,True,False,False,False,False
6558,True,False,False,False,False
6559,True,False,False,False,False
6560,False,True,False,False,False
6561,False,False,False,True,True
6562,True,False,False,False,False
6563,True,False,True,False,False
6564,False,True,False,False,False
6565,False,True,False,False,False
6566,False,False,True,False,False
6567,False,False,False,True,True
6568,False,True,False,False,False
6569,False,True,False,False,False
6570,False,True,False,False,False
6571,False,False,False,True,False
6572,False,False,True,False,False
6573,False,True,True,True,False
6574,True,False,False,False,False
6575,False,True,False,False,True
6576,False,False,False,True,False
6577,False,True,True,True,True
6578,False,False,False,True,False
6579,False,True,False,True,False
6580,False,True,False,False,False
6581,False,False,False,True,False
6582,False,True,False,False,False
6583,False,True,True,True,True
6584,False,False,False,True,False
6585,False,False,False,False,True
6586,False,True,False,False,False
6587,True,False,False,False,False
6588,True,True,False,False,False
6589,False,False,False,False,True
6590,True,True,True,False,False
6591,True,False,False,False,False
6592,False,False,True,True,False
6593,False,False,False,True,False
6594,True,False,False,False,False
6595,True,False,False,False,False
6596,False,True,False,False,False
6597,True,False,False,False,False
6598,False,True,True,False,False
6599,True,False,False,False,False
6600,True,True,False,True,False
6601,False,False,False,True,False
6602,False,True,False,False,False
6603,False,False,False,True,True
6604,False,True,False,False,False
6605,False,True,True,False,False
6606,False,True,False,False,False
6607,False,True,True,False,False
6608,True,False,False,False,False
6609,False,True,False,False,False
6610,True,False,False,False,False
6611,False,True,False,True,True
6612,False,False,False,False,True
6613,True,False,False,False,False
6614,True,False,False,False,False
6615,True,False,False,False,False
6616,True,False,False,False,False
6617,True,False,False,False,False
6618,True,False,False,False,False
6619,True,False,False,False,False
6620,True,False,False,False,False
6621,True,False,False,True,False
6622,False,False,False,True,False
6623,False,True,False,False,False
6624,False,False,False,True,False
6625,False,True,True,False,False
6626,False,True,False,False,False
6627,False,True,False,True,False
6628,True,False,False,False,False
6629,True,False,True,False,False
6630,True,True,True,True,False
6631,False,False,False,False,True
6632,True,False,False,False,False
6633,True,False,False,False,False
6634,False,True,False,True,True
6635,True,False,False,False,False
6636,True,True,True,False,False
6637,False,False,True,False,False
6638,True,True,True,False,False
6639,False,True,False,False,False
6640,False,True,True,True,False
6641,False,False,True,False,True
6642,False,False,False,True,False
6643,False,True,False,False,False
6644,False,True,False,True,False
6645,False,False,False,True,False
6646,False,False,True,False,False
6647,False,False,False,True,False
6648,False,False,False,False,True
6649,False,False,False,True,False
6650,True,True,False,False,False
6651,True,True,True,False,False
6652,False,False,False,False,True
6653,False,False,True,False,False
6654,False,False,False,True,True
6655,False,False,True,False,False
6656,False,True,True,False,False
6657,False,False,True,False,False
6658,False,True,False,False,True
6659,False,False,True,False,False
6660,False,True,False,False,False
6661,False,True,False,False,True
6662,False,True,False,True,False
6663,False,False,False,True,False
6664,True,False,False,False,False
6665,False,False,False,True,False
6666,False,False,True,False,False
6667,False,True,True,False,True
6668,False,True,True,False,False
6669,True,True,False,False,False
6670,True,False,False,False,False
6671,False,True,False,False,False
6672,False,True,False,False,False
6673,False,False,True,False,False
6674,True,False,False,False,False
6675,True,True,True,False,True
6676,True,False,False,True,True
6677,False,False,False,False,True
6678,True,False,False,False,False
6679,True,False,False,False,False
6680,False,False,False,True,False
6681,False,False,False,True,False
6682,False,False,True,False,False
6683,True,True,True,False,False
6684,False,False,False,False,True
6685,False,True,False,False,False
6686,False,False,False,True,False
6687,True,False,False,False,False
6688,False,False,False,True,True
6689,False,True,False,True,True
6690,True,False,False,False,False
6691,True,False,False,False,False
6692,False,True,False,False,False
6693,False,True,False,False,False
6694,False,True,False,False,True
6695,False,False,False,True,False
6696,False,True,False,False,False
6697,False,True,True,True,False
6698,False,True,False,True,True
6699,False,True,False,False,False
6700,False,True,False,False,False
6701,False,True,False,False,False
6702,False,True,False,False,False
6703,False,True,False,False,False
6704,True,True,False,True,False
6705,True,False,False,False,False
6706,False,True,False,False,False
6707,False,False,True,False,False
6708,False,False,True,False,False
6709,False,True,False,False,False
6710,True,True,False,False,False
6711,True,False,False,False,False
6712,False,True,False,True,True
6713,False,False,False,True,True
6714,False,False,False,True,False
6715,False,True,False,True,False
6716,False,False,False,True,False
6717,False,True,False,False,False
6718,False,False,False,False,True
6719,False,False,False,True,False
6720,True,False,False,False,False
6721,False,False,False,False,True
6722,True,False,True,False,False
6723,False,True,False,False,False
6724,False,False,False,True,False
6725,False,False,True,False,False
6726,False,True,False,True,False
6727,False,False,True,False,False
6728,False,False,True,True,False
6729,True,True,False,True,False
6730,True,False,False,False,False
6731,False,False,False,True,True
6732,True,True,False,False,False
6733,False,True,False,False,False
6734,True,True,False,False,False
6735,False,False,False,True,False
6736,False,False,False,False,True
6737,True,False,False,False,False
6738,True,False,False,False,False
6739,False,False,False,True,False
6740,False,False,True,False,True
6741,True,False,False,False,False
6742,True,False,False,False,False
6743,True,False,False,False,False
6744,False,True,False,False,False
6745,False,False,False,True,True
6746,False,True,True,False,False
6747,True,False,False,False,False
6748,True,False,False,False,False
6749,False,True,True,False,False
6750,False,False,False,False,True
6751,False,True,False,False,False
6752,False,True,True,False,False
6753,False,True,False,True,True
6754,False,False,False,True,False
6755,True,False,False,False,False
6756,False,True,False,True,True
6757,False,False,False,True,False
6758,False,True,False,False,False
6759,True,False,False,True,False
6760,False,False,True,True,True
6761,True,False,False,False,False
6762,True,False,False,False,False
6763,False,True,False,False,False
6764,True,False,False,False,False
6765,False,True,True,False,False
6766,True,False,False,False,False
6767,False,True,False,True,True
6768,True,True,False,True,False
6769,True,False,False,False,False
6770,False,False,False,True,False
6771,True,False,True,False,False
6772,True,False,False,True,True
6773,False,False,True,False,False
6774,True,True,True,False,False
6775,False,True,False,False,False
6776,True,False,False,False,False
6777,False,True,False,False,False
6778,False,True,False,False,False
6779,False,True,False,False,False
6780,True,False,False,False,False
6781,True,False,False,False,False
6782,False,False,True,False,False
6783,True,False,False,False,False
6784,True,False,False,False,False
6785,False,False,False,False,True
6786,False,True,False,True,True
6787,False,True,False,True,True
6788,False,False,False,True,False
6789,False,False,False,False,True
6790,False,True,False,True,False
6791,False,False,False,False,True
6792,False,False,False,True,False
6793,True,False,False,False,False
6794,False,False,False,True,False
6795,True,False,False,False,False
6796,False,False,False,True,False
6797,False,False,False,True,False
6798,True,False,False,False,False
6799,False,False,False,True,False
6800,False,True,False,False,False
6801,True,False,False,False,False
6802,True,False,False,False,False
6803,False,True,False,False,False
6804,False,True,False,True,False
6805,False,False,False,True,True
6806,True,True,False,False,False
6807,True,False,False,False,False
6808,False,False,False,True,False
6809,True,False,False,False,False
6810,True,False,False,False,False
6811,False,True,False,True,False
6812,True,False,False,False,False
6813,False,True,False,False,False
6814,False,False,True,False,False
6815,True,False,False,False,False
6816,True,True,False,True,False
6817,True,True,False,False,False
6818,False,False,False,False,True
6819,False,True,False,False,False
6820,True,False,False,False,False
6821,True,True,True,False,False
6822,False,False,False,False,True
6823,True,False,False,False,False
6824,False,False,False,True,True
6825,True,False,False,False,False
6826,False,False,False,True,False
6827,False,False,False,True,False
6828,True,True,True,False,False
6829,False,False,False,True,True
6830,True,True,False,False,False
6831,True,False,False,False,False
6832,False,True,False,False,False
6833,False,False,False,True,False
6834,False,True,False,False,False
6835,False,False,True,False,False
6836,False,True,True,False,False
6837,True,True,False,False,False
6838,False,True,True,False,False
6839,True,False,False,False,False
6840,True,False,False,False,False
6841,True,False,False,False,False
6842,False,False,False,True,False
6843,False,False,True,True,False
6844,True,False,False,False,False
6845,False,False,True,False,False
6846,False,False,False,True,False
6847,True,False,False,False,False
6848,True,True,False,True,False
6849,False,True,True,False,False
6850,True,False,True,False,False
6851,False,True,False,False,False
6852,False,False,False,True,True
6853,True,False,True,False,False
6854,True,False,False,False,False
6855,False,True,False,False,False
6856,True,False,False,False,False
6857,False,False,False,False,True
6858,False,False,False,True,False
6859,False,False,False,True,False
6860,True,False,False,False,False
6861,True,False,True,False,False
6862,False,True,False,False,False
6863,True,False,False,False,False
6864,False,True,False,False,False
6865,True,False,False,False,False
6866,True,False,False,False,False
6867,False,True,False,False,False
6868,False,True,False,False,False
6869,False,False,False,True,True
6870,False,False,True,False,False
6871,True,False,True,False,False
6872,False,False,True,False,False
6873,True,False,False,False,False
6874,True,False,False,False,False
6875,True,True,False,False,True
6876,False,True,False,False,False
6877,False,True,False,False,False
6878,True,False,False,False,False
6879,False,False,False,True,True
6880,False,False,False,True,False
6881,True,True,True,False,False
6882,True,False,False,False,False
6883,True,False,True,True,False
6884,True,False,False,False,False
6885,True,False,False,False,False
6886,False,True,False,False,False
6887,False,True,False,True,False
6888,True,False,False,False,False
6889,True,False,False,False,False
6890,False,False,False,True,False
6891,False,False,False,False,True
6892,False,True,True,True,False
6893,False,False,False,False,True
6894,False,False,False,True,False
6895,True,False,False,False,False
6896,True,False,False,False,False
6897,True,False,False,False,False
6898,True,False,False,False,False
6899,False,False,False,True,False
6900,False,False,False,True,False
6901,True,False,False,False,False
6902,True,False,False,False,False
6903,False,True,False,False,False
6904,True,False,True,False,False
6905,True,True,False,True,False
6906,True,False,False,False,False
6907,False,False,False,True,False
6908,False,False,False,True,False
6909,True,True,False,True,False
6910,True,False,False,False,False
6911,True,False,False,False,False
6912,True,False,False,False,False
6913,False,True,True,False,False
6914,True,False,False,False,False
6915,True,True,False,False,False
6916,False,False,False,True,False
6917,False,True,False,False,False
6918,False,True,False,True,False
6919,True,False,False,False,False
6920,True,True,True,True,False
6921,False,True,False,False,True
6922,False,True,True,True,False
6923,False,False,True,False,False
6924,False,False,False,True,False
6925,True,False,False,False,False
6926,False,True,False,False,False
6927,False,True,False,False,False
6928,True,True,True,False,False
6929,False,True,True,False,False
6930,False,False,False,True,True
6931,False,False,False,True,False
6932,True,False,False,False,False
6933,True,False,False,False,False
6934,True,False,False,False,False
6935,True,False,False,False,False
6936,True,False,False,False,False
6937,True,False,False,True,False
6938,True,False,False,False,False
6939,True,False,False,True,True
6940,False,False,False,True,False
6941,True,False,True,False,False
6942,False,False,False,True,False
6943,False,False,False,True,False
6944,True,False,False,False,False
6945,True,False,False,False,False
6946,True,False,False,False,False
6947,True,False,False,False,False
6948,False,True,False,True,False
6949,True,False,False,False,False
6950,True,True,False,True,False
6951,False,False,True,True,False
6952,True,False,False,False,False
6953,False,True,False,False,False
6954,False,True,False,False,False
6955,True,False,False,False,False
6956,False,True,False,False,False
6957,False,False,False,True,False
6958,True,False,False,False,False
6959,False,False,False,True,True
6960,True,True,True,False,False
6961,True,False,False,False,False
6962,False,False,False,True,False
6963,False,False,False,False,True
6964,False,True,True,False,False
6965,True,False,False,False,False
6966,True,False,False,False,False
6967,False,False,False,True,False
6968,False,True,True,False,True
6969,True,True,False,False,False
6970,False,False,True,False,False
6971,True,False,False,False,False
6972,True,False,False,False,False
6973,False,False,True,False,False
6974,False,True,False,False,False
6975,False,True,True,False,False
6976,True,False,False,False,False
6977,False,False,False,True,False
6978,False,True,False,False,False
6979,False,True,False,True,False
6980,True,False,False,False,False
6981,False,False,False,False,True
6982,False,True,False,True,False
6983,True,True,False,False,False
6984,True,False,False,False,False
6985,False,True,False,True,True
6986,True,True,False,False,False
6987,False,True,False,False,False
6988,True,False,False,False,False
6989,False,True,False,False,False
6990,True,False,False,False,False
6991,True,False,False,False,False
6992,False,True,False,False,True
6993,True,True,False,False,False
6994,False,True,True,True,False
6995,False,False,False,True,False
6996,True,True,False,True,False
6997,False,True,False,False,False
6998,False,False,False,True,True
6999,False,True,False,False,False
7000,True,False,False,False,False
7001,True,True,True,True,False
7002,True,True,False,False,False
7003,False,True,False,False,True
7004,True,False,False,False,False
7005,False,True,False,False,False
7006,False,True,True,False,False
7007,False,False,True,False,False
7008,True,False,False,False,False
7009,False,True,False,False,False
7010,True,False,False,False,False
7011,True,True,True,False,False
7012,True,True,False,True,False
7013,True,False,False,False,False
7014,True,False,False,False,False
7015,True,True,False,False,False
7016,True,False,False,False,False
7017,False,False,False,True,True
7018,False,True,False,False,False
7019,True,False,False,False,False
7020,True,True,False,False,False
7021,False,False,True,False,False
7022,True,False,False,False,False
7023,False,False,False,True,False
7024,False,True,False,True,True
7025,False,False,False,True,False
7026,False,False,False,False,True
7027,False,True,False,False,False
7028,True,True,True,False,False
7029,False,False,False,True,False
7030,False,False,False,True,False
7031,True,False,False,True,False
7032,True,False,False,False,False
7033,False,True,True,False,False
7034,True,False,False,True,False
7035,True,False,False,True,False
7036,False,False,False,False,True
7037,False,True,True,False,False
7038,True,False,False,False,False
7039,False,True,False,False,False
7040,True,False,False,False,False
7041,False,True,True,False,True
7042,False,False,False,True,False
7043,False,True,False,True,False
7044,True,False,True,False,False
7045,True,False,False,False,False
7046,False,False,False,True,False
7047,False,True,True,False,True
7048,True,True,True,True,False
7049,True,False,False,False,False
7050,True,False,False,False,False
7051,True,False,False,False,False
7052,True,False,False,False,False
7053,True,False,False,False,False
7054,True,False,False,False,False
7055,False,True,False,False,False
7056,True,False,False,False,False
7057,False,False,False,True,True
7058,False,True,False,False,False
7059,True,False,False,False,False
7060,True,False,False,False,False
7061,True,True,False,True,True
7062,True,False,False,False,False
7063,False,False,True,True,False
7064,False,True,False,True,True
7065,True,True,False,False,False
7066,True,False,True,False,False
7067,False,False,False,True,False
7068,False,True,True,False,False
7069,True,False,False,False,False
7070,False,True,True,False,False
7071,False,True,True,False,False
7072,True,False,False,False,False
7073,False,False,False,True,True
7074,True,False,False,False,False
7075,False,False,False,True,False
7076,True,True,True,True,True
7077,False,False,False,True,False
7078,False,False,False,True,False
7079,False,False,True,False,False
7080,False,True,False,True,False
7081,True,False,False,False,False
7082,False,False,False,False,True
7083,True,False,False,True,False
7084,True,False,False,False,False
7085,True,False,False,False,False
7086,True,False,False,False,False
7087,False,True,False,False,False
7088,True,True,False,True,True
7089,True,False,False,False,False
7090,True,False,False,False,False
7091,True,False,False,False,False
7092,True,False,False,False,False
7093,True,False,False,False,False
7094,False,False,False,True,False
7095,False,True,False,False,False
7096,True,False,False,False,False
7097,False,False,False,True,False
7098,False,True,False,False,False
7099,True,False,False,False,False
7100,True,False,False,True,False
7101,False,True,False,False,True
7102,True,True,False,False,False
7103,False,True,False,True,False
7104,True,True,False,False,False
7105,False,False,False,True,True
