SurveyDate,FormalEducation,ConvertedSalary,Hobby,Country,StackOverflowJobsRecommend,VersionControl,Age,Years Experience,Gender,RawSalary,Paid_Job,equal_binned,boundary_binned
8/27/18 23:19,Bachelor's degree (BA. BS. B.Eng.. etc.),49932.0,Yes,France,7.0,Git,63,7,Male,49932.0,1,"(-2000.0, 400000.0]",Low
1/24/18 6:00,Master's degree (MA. MS. M.Eng.. MBA. etc.),61118.0,Yes,USA,7.0,Git;Subversion,18,15,Not Given,61118.0,1,"(-2000.0, 400000.0]",Medium
9/20/18 7:51,Bachelor's degree (BA. BS. B.Eng.. etc.),175000.0,Yes,Russia,7.0,Git,34,10,Male,175000.0,1,"(-2000.0, 400000.0]",Very high
4/7/18 23:33,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,7.0,Git,18,15,Male,,0,"(-2000.0, 400000.0]",Very low
9/11/18 12:22,Bachelor's degree (BA. BS. B.Eng.. etc.),58000.0,Yes,Russia,6.0,Team Foundation Version Control,21,20,Male,58000.0,1,"(-2000.0, 400000.0]",Medium
10/15/18 11:24,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,South Africa,7.0,Git,46,8,Not Given,,0,"(-2000.0, 400000.0]",Very low
1/21/18 14:25,Some college/university study without earning a degree,30000.0,Yes,South Africa,7.0,Git,56,15,Male,30000.0,1,"(-2000.0, 400000.0]",Low
7/23/18 3:37,Other doctoral degree (Ph.D. Ed.D.. etc.),0.0,Yes,USA,7.0,Git,32,2,Male,,0,"(-2000.0, 400000.0]",Very low
8/19/18 8:04,Bachelor's degree (BA. BS. B.Eng.. etc.),30840.0,Yes,South Africa,7.0,Git;Subversion;Zip file back-ups,18,17,Female,30840.0,1,"(-2000.0, 400000.0]",Low
10/17/18 20:41,Some college/university study without earning a degree,0.0,Yes,South Africa,7.0,Git;Copying and pasting files to network shares;Zip file back-ups,44,19,Non-binary. genderqueer. or gender non-conforming,,0,"(-2000.0, 400000.0]",Very low
6/14/18 17:58,Bachelor's degree (BA. BS. B.Eng.. etc.),125000.0,Yes,Russia,7.0,Git,50,13,Male,125000.0,1,"(-2000.0, 400000.0]",High
9/21/18 20:00,Associate degree,0.0,No,India,7.0,Zip file back-ups,50,6,Not Given,,0,"(-2000.0, 400000.0]",Very low
8/29/18 5:59,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,India,10.0,Git,25,8,Male,,0,"(-2000.0, 400000.0]",Very low
6/4/18 3:21,Other doctoral degree (Ph.D. Ed.D.. etc.),110149.0,Yes,South Africa,7.0,Git,40,13,Male,110149.0,1,"(-2000.0, 400000.0]",High
7/31/18 9:11,Associate degree,108704.0,Yes,South Africa,10.0,Git;Mercurial;Copying and pasting files to network shares,28,10,Male,108704.0,1,"(-2000.0, 400000.0]",High
6/2/18 20:41,Bachelor's degree (BA. BS. B.Eng.. etc.),44880.0,Yes,USA,5.0,Git,71,18,Not Given,44880.0,1,"(-2000.0, 400000.0]",Low
3/28/18 17:33,Bachelor's degree (BA. BS. B.Eng.. etc.),4476.0,Yes,France,7.0,Git,29,10,Male,4476.0,1,"(-2000.0, 400000.0]",Very low
5/11/18 2:02,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,10.0,Git,44,11,Male,,0,"(-2000.0, 400000.0]",Very low
8/24/18 22:55,Bachelor's degree (BA. BS. B.Eng.. etc.),200000.0,Yes,Spain,7.0,Subversion,20,7,Not Given,200000.0,1,"(-2000.0, 400000.0]",Very high
2/23/18 3:02,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Sweeden,7.0,Git,44,13,Not Given,,0,"(-2000.0, 400000.0]",Very low
2/3/18 6:35,Bachelor's degree (BA. BS. B.Eng.. etc.),140000.0,No,France,6.0,Git,36,21,Not Given,140000.0,1,"(-2000.0, 400000.0]",High
1/27/18 14:52,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),25400.0,Yes,UK,7.0,Git,46,10,Male,25400.0,1,"(-2000.0, 400000.0]",Low
3/16/18 5:44,Bachelor's degree (BA. BS. B.Eng.. etc.),142000.0,Yes,Spain,0.0,Git,19,11,Male,142000.0,1,"(-2000.0, 400000.0]",High
3/23/18 2:37,Bachelor's degree (BA. BS. B.Eng.. etc.),88000.0,No,India,7.0,Git;Team Foundation Version Control,34,8,Not Given,88000.0,1,"(-2000.0, 400000.0]",Medium
10/21/18 23:09,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,USA,7.0,Git,23,5,Male,,0,"(-2000.0, 400000.0]",Very low
3/29/18 0:03,Bachelor's degree (BA. BS. B.Eng.. etc.),29940.0,Yes,Russia,7.0,Git,18,11,Not Given,29940.0,1,"(-2000.0, 400000.0]",Low
3/13/18 7:37,Other doctoral degree (Ph.D. Ed.D.. etc.),0.0,Yes,USA,5.0,Git;Subversion,18,7,Not Given,,0,"(-2000.0, 400000.0]",Very low
5/15/18 1:04,Primary/elementary school,17628.0,Yes,Spain,7.0,Git;Zip file back-ups,40,18,Male,17628.0,1,"(-2000.0, 400000.0]",Low
6/13/18 10:36,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,India,7.0,Subversion,35,4,Male,,0,"(-2000.0, 400000.0]",Very low
7/13/18 20:15,Other doctoral degree (Ph.D. Ed.D.. etc.),0.0,Yes,Spain,7.0,Git,32,9,Male,,0,"(-2000.0, 400000.0]",Very low
2/11/18 16:44,Bachelor's degree (BA. BS. B.Eng.. etc.),107964.0,Yes,Other,10.0,Git,44,11,Male,107964.0,1,"(-2000.0, 400000.0]",High
2/26/18 3:03,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,No,France,7.0,Git,51,0,Male,,0,"(-2000.0, 400000.0]",Very low
6/12/18 7:13,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Sweeden,7.0,Git,25,6,Male,,0,"(-2000.0, 400000.0]",Very low
10/23/18 7:36,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,USA,10.0,Git,25,10,Male,,0,"(-2000.0, 400000.0]",Very low
4/16/18 10:19,Some college/university study without earning a degree,2000000.0,Yes,Sweeden,7.0,Git;Subversion,37,5,Male,2000000.0,1,"(1600000.0, 2000000.0]",Very high
4/26/18 10:30,Bachelor's degree (BA. BS. B.Eng.. etc.),110000.0,No,Russia,2.0,Git,35,14,Not Given,110000.0,1,"(-2000.0, 400000.0]",High
10/23/18 4:05,Associate degree,84816.0,Yes,UK,7.0,Git,18,7,Female,84816.0,1,"(-2000.0, 400000.0]",Medium
6/10/18 20:35,Some college/university study without earning a degree,0.0,Yes,Sweeden,7.0,Git,18,16,Not Given,,0,"(-2000.0, 400000.0]",Very low
8/18/18 2:39,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,No,UK,5.0,Git,33,13,Male,,0,"(-2000.0, 400000.0]",Very low
8/2/18 20:28,Bachelor's degree (BA. BS. B.Eng.. etc.),616836.0,Yes,South Africa,6.0,Git,20,4,Male,616836.0,1,"(400000.0, 800000.0]",Very high
7/16/18 14:15,Bachelor's degree (BA. BS. B.Eng.. etc.),6312.0,Yes,South Africa,7.0,Git;Team Foundation Version Control,29,11,Not Given,6312.0,1,"(-2000.0, 400000.0]",Very low
8/25/18 18:37,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,4.0,Git,35,7,Male,,0,"(-2000.0, 400000.0]",Very low
4/23/18 18:06,Bachelor's degree (BA. BS. B.Eng.. etc.),48828.0,Yes,Sweeden,10.0,Git,22,3,Male,48828.0,1,"(-2000.0, 400000.0]",Low
9/24/18 3:42,Bachelor's degree (BA. BS. B.Eng.. etc.),9012.0,No,Sweeden,5.0,Git,29,9,Male,9012.0,1,"(-2000.0, 400000.0]",Very low
1/5/18 11:10,Master's degree (MA. MS. M.Eng.. MBA. etc.),79552.0,Yes,South Africa,8.0,Git,25,10,Not Given,79552.0,1,"(-2000.0, 400000.0]",Medium
1/2/18 3:48,Other doctoral degree (Ph.D. Ed.D.. etc.),104269.0,Yes,South Africa,7.0,Git,19,13,Male,104269.0,1,"(-2000.0, 400000.0]",High
8/29/18 1:07,Bachelor's degree (BA. BS. B.Eng.. etc.),6360.0,Yes,France,7.0,Git,31,19,Male,6360.0,1,"(-2000.0, 400000.0]",Very low
6/28/18 10:42,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,7.0,Team Foundation Version Control,36,10,Male,,0,"(-2000.0, 400000.0]",Very low
8/2/18 4:38,Bachelor's degree (BA. BS. B.Eng.. etc.),83000.0,Yes,South Africa,7.0,Git,34,7,Male,83000.0,1,"(-2000.0, 400000.0]",Medium
5/29/18 6:35,Some college/university study without earning a degree,72000.0,Yes,USA,6.0,Git,19,9,Not Given,72000.0,1,"(-2000.0, 400000.0]",Medium
7/4/18 4:14,Some college/university study without earning a degree,12312.0,Yes,UK,7.0,Git,48,12,Male,12312.0,1,"(-2000.0, 400000.0]",Low
8/22/18 18:30,Bachelor's degree (BA. BS. B.Eng.. etc.),53000.0,Yes,Spain,7.0,Git;Subversion,18,8,Male,53000.0,1,"(-2000.0, 400000.0]",Medium
4/29/18 10:27,Bachelor's degree (BA. BS. B.Eng.. etc.),85000.0,Yes,Sweeden,5.0,Git,18,11,Female,85000.0,1,"(-2000.0, 400000.0]",Medium
2/8/18 0:33,Master's degree (MA. MS. M.Eng.. MBA. etc.),30000.0,No,India,7.0,Git,40,14,Male,30000.0,1,"(-2000.0, 400000.0]",Low
3/2/18 6:19,Bachelor's degree (BA. BS. B.Eng.. etc.),18780.0,Yes,UK,10.0,Git,37,6,Male,18780.0,1,"(-2000.0, 400000.0]",Low
1/15/18 11:30,Master's degree (MA. MS. M.Eng.. MBA. etc.),75000.0,Yes,USA,7.0,Git,61,14,Male,75000.0,1,"(-2000.0, 400000.0]",Medium
4/4/18 20:00,Master's degree (MA. MS. M.Eng.. MBA. etc.),30732.0,No,South Africa,7.0,Subversion,45,3,Not Given,30732.0,1,"(-2000.0, 400000.0]",Low
10/4/18 6:29,Master's degree (MA. MS. M.Eng.. MBA. etc.),70000.0,Yes,Russia,7.0,Git,52,11,Male,70000.0,1,"(-2000.0, 400000.0]",Medium
5/10/18 9:02,Master's degree (MA. MS. M.Eng.. MBA. etc.),514032.0,Yes,South Africa,10.0,Subversion;Team Foundation Version Control;Copying and pasting files to network shares;Zip file back-ups,32,7,Female,514032.0,1,"(400000.0, 800000.0]",Very high
7/16/18 5:28,Some college/university study without earning a degree,93853.0,Yes,France,10.0,Git,27,19,Male,93853.0,1,"(-2000.0, 400000.0]",Medium
10/20/18 0:27,Bachelor's degree (BA. BS. B.Eng.. etc.),79175.0,Yes,Sweeden,9.0,Git;Subversion,20,13,Female,79175.0,1,"(-2000.0, 400000.0]",Medium
2/2/18 4:03,Bachelor's degree (BA. BS. B.Eng.. etc.),72000.0,Yes,UK,7.0,Git;Subversion,64,8,Male,72000.0,1,"(-2000.0, 400000.0]",Medium
2/26/18 2:43,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Copying and pasting files to network shares;I don't use version control,27,12,Not Given,,0,"(-2000.0, 400000.0]",Very low
2/1/18 9:02,Bachelor's degree (BA. BS. B.Eng.. etc.),47922.0,No,Spain,7.0,Git,45,16,Male,47922.0,1,"(-2000.0, 400000.0]",Low
1/12/18 1:34,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,USA,7.0,Git;Subversion,18,5,Male,,0,"(-2000.0, 400000.0]",Very low
6/30/18 14:24,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Team Foundation Version Control;Copying and pasting files to network shares,36,10,Not Given,,0,"(-2000.0, 400000.0]",Very low
8/8/18 0:02,Master's degree (MA. MS. M.Eng.. MBA. etc.),120000.0,Yes,Spain,7.0,Git,56,15,Female,120000.0,1,"(-2000.0, 400000.0]",High
9/2/18 16:12,Master's degree (MA. MS. M.Eng.. MBA. etc.),6516.0,No,USA,8.0,Git;Zip file back-ups,62,17,Not Given,6516.0,1,"(-2000.0, 400000.0]",Very low
10/3/18 10:36,Bachelor's degree (BA. BS. B.Eng.. etc.),107000.0,No,Spain,7.0,Git,43,0,Male,107000.0,1,"(-2000.0, 400000.0]",High
7/13/18 1:59,Other doctoral degree (Ph.D. Ed.D.. etc.),0.0,Yes,Russia,7.0,Git;Subversion;Copying and pasting files to network shares;Zip file back-ups,55,9,Male,,0,"(-2000.0, 400000.0]",Very low
2/7/18 12:19,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,UK,7.0,Subversion,19,17,Male,,0,"(-2000.0, 400000.0]",Very low
3/1/18 0:46,Some college/university study without earning a degree,110000.0,Yes,Russia,7.0,Git,29,18,Male,110000.0,1,"(-2000.0, 400000.0]",High
3/25/18 15:51,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,10.0,Git,18,15,Male,,0,"(-2000.0, 400000.0]",Very low
1/18/18 1:48,Associate degree,35988.0,Yes,South Africa,7.0,Copying and pasting files to network shares,34,4,Not Given,35988.0,1,"(-2000.0, 400000.0]",Low
10/16/18 5:59,Bachelor's degree (BA. BS. B.Eng.. etc.),85000.0,Yes,Sweeden,2.0,Git,34,7,Female,85000.0,1,"(-2000.0, 400000.0]",Medium
5/19/18 5:44,Bachelor's degree (BA. BS. B.Eng.. etc.),5640.0,Yes,Spain,7.0,Git,37,17,Male,5640.0,1,"(-2000.0, 400000.0]",Very low
9/19/18 22:04,Other doctoral degree (Ph.D. Ed.D.. etc.),97233.0,Yes,Sweeden,8.0,Git,25,14,Male,97233.0,1,"(-2000.0, 400000.0]",Medium
4/15/18 17:12,Associate degree,96000.0,Yes,France,4.0,Git,18,19,Male,96000.0,1,"(-2000.0, 400000.0]",Medium
4/2/18 23:46,Some college/university study without earning a degree,10932.0,Yes,USA,7.0,Git,48,15,Male,10932.0,1,"(-2000.0, 400000.0]",Low
5/13/18 3:12,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,10.0,Git,25,18,Male,,0,"(-2000.0, 400000.0]",Very low
5/30/18 7:41,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,India,7.0,Git,20,9,Not Given,,0,"(-2000.0, 400000.0]",Very low
3/23/18 14:25,Some college/university study without earning a degree,60000.0,Yes,South Africa,7.0,Git;Team Foundation Version Control,18,21,Not Given,60000.0,1,"(-2000.0, 400000.0]",Medium
6/6/18 11:07,Some college/university study without earning a degree,94000.0,Yes,France,9.0,Git,23,3,Not Given,94000.0,1,"(-2000.0, 400000.0]",Medium
2/1/18 4:03,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git,40,12,Male,,0,"(-2000.0, 400000.0]",Very low
9/12/18 22:03,Master's degree (MA. MS. M.Eng.. MBA. etc.),27120.0,Yes,USA,7.0,Git,18,14,Male,27120.0,1,"(-2000.0, 400000.0]",Low
8/13/18 16:56,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),6500.0,Yes,Russia,10.0,Git,64,6,Female,6500.0,1,"(-2000.0, 400000.0]",Very low
5/22/18 12:59,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,South Africa,6.0,Git,18,2,Male,,0,"(-2000.0, 400000.0]",Very low
2/18/18 22:47,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,USA,6.0,Git;Subversion;Copying and pasting files to network shares;Zip file back-ups,23,12,Male,,0,"(-2000.0, 400000.0]",Very low
6/19/18 6:23,Bachelor's degree (BA. BS. B.Eng.. etc.),125014.0,Yes,South Africa,0.0,Git,37,4,Not Given,125014.0,1,"(-2000.0, 400000.0]",High
7/4/18 17:21,Bachelor's degree (BA. BS. B.Eng.. etc.),33399.0,No,India,7.0,Git,40,14,Male,33399.0,1,"(-2000.0, 400000.0]",Low
2/22/18 1:07,Bachelor's degree (BA. BS. B.Eng.. etc.),76000.0,Yes,USA,7.0,Git;Mercurial,40,11,Male,76000.0,1,"(-2000.0, 400000.0]",Medium
1/22/18 11:47,Bachelor's degree (BA. BS. B.Eng.. etc.),49404.0,No,Other,7.0,Subversion;Team Foundation Version Control;Zip file back-ups,68,17,Male,49404.0,1,"(-2000.0, 400000.0]",Low
5/7/18 0:19,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,South Africa,7.0,Git,32,7,Not Given,,0,"(-2000.0, 400000.0]",Very low
8/5/18 18:28,Bachelor's degree (BA. BS. B.Eng.. etc.),2172.0,Yes,South Africa,3.0,I don't use version control,35,3,Not Given,2172.0,1,"(-2000.0, 400000.0]",Very low
7/15/18 23:57,Bachelor's degree (BA. BS. B.Eng.. etc.),83342.0,Yes,Russia,6.0,Git,26,10,Male,83342.0,1,"(-2000.0, 400000.0]",Medium
2/28/18 12:50,Bachelor's degree (BA. BS. B.Eng.. etc.),36716.0,Yes,Spain,8.0,Git;Zip file back-ups,44,8,Male,36716.0,1,"(-2000.0, 400000.0]",Low
9/17/18 5:14,Bachelor's degree (BA. BS. B.Eng.. etc.),44064.0,Yes,South Africa,7.0,Git,40,10,Female,44064.0,1,"(-2000.0, 400000.0]",Low
8/11/18 17:06,Some college/university study without earning a degree,130000.0,Yes,Spain,7.0,Git,62,11,Male,130000.0,1,"(-2000.0, 400000.0]",High
9/17/18 0:52,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,No,Sweeden,8.0,Team Foundation Version Control,21,5,Not Given,,0,"(-2000.0, 400000.0]",Very low
5/14/18 5:03,Some college/university study without earning a degree,0.0,Yes,South Africa,7.0,Team Foundation Version Control,51,6,Male,,0,"(-2000.0, 400000.0]",Very low
10/20/18 5:32,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,South Africa,7.0,Git,19,1,Not Given,,0,"(-2000.0, 400000.0]",Very low
4/22/18 9:28,Associate degree,0.0,No,Sweeden,7.0,Git,43,12,Not Given,,0,"(-2000.0, 400000.0]",Very low
8/25/18 11:43,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),47984.0,Yes,South Africa,7.0,Git,35,11,Not Given,47984.0,1,"(-2000.0, 400000.0]",Low
2/19/18 3:55,Bachelor's degree (BA. BS. B.Eng.. etc.),22032.0,Yes,USA,6.0,Git,27,7,Male,22032.0,1,"(-2000.0, 400000.0]",Low
6/29/18 15:17,Other doctoral degree (Ph.D. Ed.D.. etc.),48955.0,Yes,UK,7.0,I don't use version control,49,8,Male,48955.0,1,"(-2000.0, 400000.0]",Low
1/7/18 20:06,Bachelor's degree (BA. BS. B.Eng.. etc.),93036.0,Yes,Russia,6.0,Subversion,27,19,Not Given,93036.0,1,"(-2000.0, 400000.0]",Medium
4/9/18 2:54,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),0.0,Yes,India,7.0,Subversion;Copying and pasting files to network shares;Zip file back-ups,18,4,Male,,0,"(-2000.0, 400000.0]",Very low
8/17/18 5:01,Bachelor's degree (BA. BS. B.Eng.. etc.),95000.0,No,South Africa,7.0,Git,18,4,Male,95000.0,1,"(-2000.0, 400000.0]",Medium
4/30/18 11:08,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),41124.0,No,India,7.0,Git;Copying and pasting files to network shares;Zip file back-ups,23,16,Male,41124.0,1,"(-2000.0, 400000.0]",Low
7/16/18 18:17,Bachelor's degree (BA. BS. B.Eng.. etc.),80000.0,Yes,Russia,8.0,Git;Subversion;Copying and pasting files to network shares,50,17,Male,80000.0,1,"(-2000.0, 400000.0]",Medium
4/10/18 10:16,Some college/university study without earning a degree,0.0,Yes,UK,7.0,Git;Subversion,18,0,Male,,0,"(-2000.0, 400000.0]",Very low
5/25/18 15:03,Some college/university study without earning a degree,0.0,Yes,India,10.0,Git,49,11,Male,,0,"(-2000.0, 400000.0]",Very low
1/23/18 3:55,Bachelor's degree (BA. BS. B.Eng.. etc.),5448.0,Yes,South Africa,7.0,Git;Team Foundation Version Control,43,11,Not Given,5448.0,1,"(-2000.0, 400000.0]",Very low
8/27/18 3:01,Some college/university study without earning a degree,50400.0,Yes,USA,7.0,Git;Team Foundation Version Control,56,20,Female,50400.0,1,"(-2000.0, 400000.0]",Medium
3/20/18 9:03,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,No,Spain,7.0,Git;Subversion,18,3,Male,,0,"(-2000.0, 400000.0]",Very low
6/18/18 9:23,Bachelor's degree (BA. BS. B.Eng.. etc.),1512.0,No,Russia,7.0,Team Foundation Version Control,19,8,Male,1512.0,1,"(-2000.0, 400000.0]",Very low
2/15/18 11:18,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,5.0,Git,18,18,Female,,0,"(-2000.0, 400000.0]",Very low
1/19/18 0:49,Some college/university study without earning a degree,130000.0,Yes,UK,3.0,Git,31,8,Not Given,130000.0,1,"(-2000.0, 400000.0]",High
9/28/18 21:28,Bachelor's degree (BA. BS. B.Eng.. etc.),141000.0,Yes,Spain,7.0,Git,49,7,Male,141000.0,1,"(-2000.0, 400000.0]",High
8/27/18 13:20,Some college/university study without earning a degree,24478.0,Yes,South Africa,7.0,I don't use version control,45,8,Male,24478.0,1,"(-2000.0, 400000.0]",Low
4/5/18 7:04,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,8.0,Git;Zip file back-ups,26,11,Male,,0,"(-2000.0, 400000.0]",Very low
7/23/18 16:17,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Russia,6.0,Git,25,12,Not Given,,0,"(-2000.0, 400000.0]",Very low
4/21/18 17:51,Master's degree (MA. MS. M.Eng.. MBA. etc.),22030.0,Yes,UK,7.0,Git;Copying and pasting files to network shares;Zip file back-ups,72,14,Male,22030.0,1,"(-2000.0, 400000.0]",Low
7/12/18 9:25,Bachelor's degree (BA. BS. B.Eng.. etc.),35244.0,Yes,Spain,7.0,Git,60,11,Male,35244.0,1,"(-2000.0, 400000.0]",Low
8/30/18 22:01,Bachelor's degree (BA. BS. B.Eng.. etc.),55075.0,Yes,UK,8.0,Git,20,11,Not Given,55075.0,1,"(-2000.0, 400000.0]",Medium
9/11/18 12:43,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),101539.0,Yes,South Africa,8.0,Git,34,17,Not Given,101539.0,1,"(-2000.0, 400000.0]",High
2/17/18 13:28,Bachelor's degree (BA. BS. B.Eng.. etc.),40000.0,Yes,France,9.0,Git;Subversion,55,13,Not Given,40000.0,1,"(-2000.0, 400000.0]",Low
3/16/18 10:13,Bachelor's degree (BA. BS. B.Eng.. etc.),102000.0,No,Sweeden,7.0,Git,46,10,Male,102000.0,1,"(-2000.0, 400000.0]",High
1/29/18 13:00,Some college/university study without earning a degree,34726.0,Yes,UK,9.0,Git,18,12,Female,34726.0,1,"(-2000.0, 400000.0]",Low
7/8/18 9:20,Bachelor's degree (BA. BS. B.Eng.. etc.),99056.0,Yes,India,5.0,Git,31,14,Not Given,99056.0,1,"(-2000.0, 400000.0]",Medium
3/18/18 15:29,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),0.0,Yes,UK,7.0,Git,52,16,Not Given,,0,"(-2000.0, 400000.0]",Very low
4/27/18 5:22,Associate degree,0.0,Yes,USA,7.0,Copying and pasting files to network shares,46,12,Male,,0,"(-2000.0, 400000.0]",Very low
2/4/18 6:08,Bachelor's degree (BA. BS. B.Eng.. etc.),75000.0,Yes,USA,7.0,Git,23,7,Not Given,75000.0,1,"(-2000.0, 400000.0]",Medium
5/14/18 11:49,Bachelor's degree (BA. BS. B.Eng.. etc.),42836.0,No,USA,6.0,Git;Subversion,18,8,Not Given,42836.0,1,"(-2000.0, 400000.0]",Low
9/29/18 4:44,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Sweeden,5.0,Git,23,8,Male,,0,"(-2000.0, 400000.0]",Very low
4/23/18 6:22,Bachelor's degree (BA. BS. B.Eng.. etc.),70841.0,No,Russia,8.0,Git,24,10,Not Given,70841.0,1,"(-2000.0, 400000.0]",Medium
10/7/18 0:56,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Git;Copying and pasting files to network shares;Zip file back-ups,34,13,Male,,0,"(-2000.0, 400000.0]",Very low
4/13/18 6:37,Master's degree (MA. MS. M.Eng.. MBA. etc.),9396.0,Yes,Russia,9.0,Git,51,13,Male,9396.0,1,"(-2000.0, 400000.0]",Very low
6/22/18 3:58,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Sweeden,5.0,Subversion,57,7,Male,,0,"(-2000.0, 400000.0]",Very low
2/26/18 22:18,Bachelor's degree (BA. BS. B.Eng.. etc.),39164.0,Yes,Russia,3.0,Git,51,7,Male,39164.0,1,"(-2000.0, 400000.0]",Low
1/25/18 3:40,Some college/university study without earning a degree,31212.0,Yes,USA,7.0,Git,53,2,Male,31212.0,1,"(-2000.0, 400000.0]",Low
4/8/18 15:32,Bachelor's degree (BA. BS. B.Eng.. etc.),130000.0,Yes,France,10.0,Git,51,11,Male,130000.0,1,"(-2000.0, 400000.0]",High
2/5/18 22:47,Bachelor's degree (BA. BS. B.Eng.. etc.),41916.0,Yes,France,5.0,Git,25,11,Male,41916.0,1,"(-2000.0, 400000.0]",Low
9/24/18 23:27,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,UK,7.0,Git,18,12,Not Given,,0,"(-2000.0, 400000.0]",Very low
1/8/18 11:18,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,USA,7.0,Git,19,5,Male,,0,"(-2000.0, 400000.0]",Very low
3/3/18 3:09,Bachelor's degree (BA. BS. B.Eng.. etc.),87000.0,Yes,Sweeden,7.0,Git;Subversion,62,18,Male,87000.0,1,"(-2000.0, 400000.0]",Medium
7/1/18 10:57,Other doctoral degree (Ph.D. Ed.D.. etc.),300000.0,Yes,Sweeden,7.0,Git,53,8,Not Given,300000.0,1,"(-2000.0, 400000.0]",Very high
4/7/18 11:28,Bachelor's degree (BA. BS. B.Eng.. etc.),2820.0,Yes,USA,10.0,Git,57,13,Male,2820.0,1,"(-2000.0, 400000.0]",Very low
8/22/18 13:45,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,France,10.0,Git,48,22,Not Given,,0,"(-2000.0, 400000.0]",Very low
2/24/18 13:02,Other doctoral degree (Ph.D. Ed.D.. etc.),1000000.0,Yes,France,7.0,Git,39,1,Not Given,1000000.0,1,"(800000.0, 1200000.0]",Very high
7/3/18 21:06,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Sweeden,10.0,Git,42,10,Male,,0,"(-2000.0, 400000.0]",Very low
1/19/18 21:08,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,USA,10.0,Git;Subversion;Team Foundation Version Control,61,11,Not Given,,0,"(-2000.0, 400000.0]",Very low
4/19/18 6:36,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Other,7.0,Git,36,6,Male,,0,"(-2000.0, 400000.0]",Very low
9/15/18 10:35,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,10.0,Git,19,11,Male,,0,"(-2000.0, 400000.0]",Very low
8/3/18 5:57,Master's degree (MA. MS. M.Eng.. MBA. etc.),14652.0,Yes,Spain,10.0,Git;Subversion,18,1,Male,14652.0,1,"(-2000.0, 400000.0]",Low
9/15/18 23:40,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,India,10.0,Subversion,34,7,Male,,0,"(-2000.0, 400000.0]",Very low
3/13/18 17:24,Bachelor's degree (BA. BS. B.Eng.. etc.),56352.0,Yes,India,7.0,Git,48,17,Male,56352.0,1,"(-2000.0, 400000.0]",Medium
