country_id,date,views
108,2021-04-07,2475
40,2021-06-23,14946
94,2022-01-29,10538
75,2021-08-24,21674
89,2021-05-23,8530
117,2022-07-29,20840
96,2021-03-13,19133
72,2022-08-24,9848
17,2021-03-09,14302
105,2022-03-16,13079
4,2022-01-26,14945
21,2022-06-09,7700
107,2022-04-03,4763
60,2022-02-13,7150
51,2022-03-15,14220
18,2022-02-14,15095
11,2021-02-07,5993
63,2021-03-21,16691
68,2021-10-22,1086
47,2021-12-30,21571
89,2022-08-18,7015
110,2022-02-12,22477
3,2021-09-17,14287
50,2021-01-25,12061
21,2022-09-02,16639
114,2022-07-03,16903
22,2022-03-03,1320
70,2022-06-05,18642
123,2021-07-29,13312
20,2022-10-18,7398
97,2021-05-07,4056
16,2021-02-03,17720
69,2021-07-07,16908
90,2021-03-11,23407
40,2022-02-06,22717
74,2021-08-31,8474
6,2021-03-27,7441
42,2022-04-12,11268
97,2022-01-27,23630
107,2021-05-09,6779
89,2022-08-24,5516
121,2022-03-15,20054
101,2022-10-16,10070
99,2021-01-22,16065
60,2022-05-26,19714
48,2022-01-15,20650
53,2021-03-15,11392
17,2021-04-20,20290
77,2022-09-02,19749
88,2022-09-25,23783
2,2021-09-25,13930
47,2022-02-26,6271
57,2022-05-14,8416
11,2022-07-08,5685
21,2022-03-17,23829
1,2021-05-11,19152
73,2021-07-29,6735
50,2022-07-05,11329
98,2022-04-13,16364
73,2022-06-18,16893
96,2022-07-31,13220
32,2022-10-12,12336
62,2021-05-03,18879
111,2021-05-12,15181
27,2021-11-24,9674
74,2022-05-18,8516
50,2021-05-27,9562
69,2022-08-09,5767
46,2022-05-15,15755
1,2022-09-14,9221
96,2021-07-31,1764
79,2022-03-19,22395
60,2021-11-26,14082
100,2021-11-23,1438
15,2021-10-06,23011
44,2022-02-06,9555
17,2021-09-10,22864
79,2021-09-30,3670
62,2021-12-14,11259
117,2021-05-07,10864
31,2022-06-16,1299
55,2021-03-03,12378
38,2021-11-27,12806
44,2022-01-26,24190
22,2021-01-17,3358
109,2021-10-08,3838
60,2021-05-16,9343
26,2021-11-14,23060
107,2021-06-17,1176
98,2021-05-03,11265
83,2022-07-15,16717
80,2021-10-04,8896
40,2021-02-19,2366
106,2022-04-01,14676
67,2021-06-30,15855
91,2021-08-09,8948
34,2021-05-14,11963
34,2022-04-07,1702
98,2021-06-01,1961
82,2021-06-10,15471
122,2022-07-23,7940
35,2022-05-25,12801
35,2021-05-11,5229
30,2022-01-31,13019
48,2021-03-19,20960
64,2022-02-13,3679
42,2021-08-17,21148
11,2021-01-20,16610
37,2021-07-08,15775
35,2022-09-28,13623
59,2021-05-02,11831
11,2022-08-15,24426
39,2021-05-18,12912
88,2022-09-22,22309
78,2021-12-16,17248
22,2022-07-14,14926
110,2022-09-23,6172
96,2021-02-14,12122
68,2021-09-24,16249
18,2022-09-07,2627
62,2022-09-06,7731
57,2022-02-04,3046
120,2021-01-28,17489
27,2021-12-11,22508
83,2021-07-02,18669
25,2021-03-03,15691
10,2022-03-31,7348
37,2021-10-24,18098
117,2021-11-06,10286
16,2022-01-29,15124
21,2022-02-13,17593
29,2022-03-19,4580
61,2021-09-22,13614
17,2021-11-12,23753
47,2022-03-22,24439
105,2021-12-30,16857
68,2021-12-29,20130
22,2022-04-07,20421
113,2022-09-10,20878
77,2022-05-11,21184
41,2022-08-06,13479
66,2022-07-14,19281
73,2021-12-03,24662
98,2021-02-26,4106
64,2021-03-30,22218
19,2021-01-24,22992
80,2021-07-19,24994
117,2022-01-24,2423
86,2021-11-08,12951
107,2022-07-12,5432
77,2022-07-26,6607
91,2022-09-07,8078
114,2022-08-20,20728
96,2022-01-31,11713
24,2021-09-17,9436
64,2022-05-24,5362
94,2021-08-29,23050
34,2022-08-11,7433
68,2021-09-09,3379
110,2021-06-12,13408
97,2022-09-21,18958
68,2021-06-05,21673
31,2021-11-01,20036
120,2022-06-03,9292
17,2021-05-08,20196
70,2022-02-12,23001
39,2022-03-13,15091
14,2021-11-03,22939
49,2022-09-08,12896
63,2021-04-28,1099
51,2022-05-05,3657
21,2022-09-08,13799
87,2021-07-11,16296
106,2022-05-24,18049
73,2021-09-29,1289
99,2021-12-07,13102
80,2022-09-15,9556
63,2022-08-11,5315
110,2021-10-02,12608
49,2022-09-27,3760
11,2022-01-20,21527
21,2022-06-12,1729
29,2022-01-06,18012
95,2022-06-12,12599
117,2021-10-18,16568
47,2021-06-17,9372
35,2021-07-08,23701
111,2022-02-03,18770
35,2021-11-27,10933
17,2022-10-18,17153
123,2021-06-30,5195
80,2021-09-20,16884
116,2021-11-26,5840
69,2021-07-12,6429
9,2022-05-20,21257
35,2021-10-13,8539
120,2021-11-01,6848
9,2021-11-20,10188
15,2021-11-13,15250
20,2021-04-25,11955
80,2022-06-01,14148
110,2022-03-01,14760
112,2022-05-30,4581
18,2021-07-13,16576
12,2021-05-01,4318
35,2021-05-14,14491
59,2021-10-01,20091
113,2021-05-01,4291
9,2022-04-19,14746
8,2022-06-29,24937
100,2022-01-06,9279
19,2021-10-21,24897
29,2021-01-27,9824
54,2022-01-22,12751
40,2021-07-22,16479
107,2022-05-07,17222
23,2021-12-28,20449
121,2022-09-30,20234
72,2022-09-09,23467
28,2022-07-13,15627
54,2021-01-28,12213
64,2022-07-05,22423
81,2022-05-08,6805
11,2021-01-23,2753
72,2021-06-02,2919
20,2021-09-21,21203
93,2022-10-13,11016
64,2021-04-23,22895
56,2022-07-04,20526
18,2022-04-13,6917
4,2021-08-30,7486
1,2021-09-28,7306
100,2021-05-02,20305
83,2022-08-01,14568
123,2022-07-13,8180
86,2021-11-04,14306
2,2022-10-21,2308
85,2022-02-07,21241
117,2021-10-05,21928
101,2022-01-24,10120
74,2021-10-19,1716
94,2021-12-14,22925
92,2022-06-23,10286
48,2021-02-27,24194
68,2022-01-08,7594
73,2021-07-22,2673
111,2022-03-08,11403
14,2022-03-22,14939
88,2022-06-16,24660
10,2021-10-07,14197
47,2021-04-24,9658
6,2021-04-17,22574
45,2022-06-30,19787
56,2021-06-13,4856
38,2021-10-20,21593
54,2022-03-20,11181
96,2022-02-11,8105
48,2022-03-17,12001
81,2022-08-21,9235
48,2022-09-03,6625
18,2022-02-13,4244
116,2021-12-23,4478
63,2021-05-17,16133
67,2021-02-13,15471
63,2021-11-07,4236
96,2021-04-13,5824
44,2021-04-12,13594
76,2022-06-06,19590
114,2021-05-24,22787
119,2021-11-21,11280
120,2021-03-05,17460
119,2022-06-08,19110
64,2021-10-13,14956
48,2021-02-03,7546
22,2022-10-09,16397
21,2021-03-27,1566
51,2022-06-07,14642
44,2022-09-24,20187
81,2022-02-11,4928
38,2021-08-22,22440
38,2021-03-12,24623
103,2022-06-22,22347
79,2022-05-20,4466
14,2022-08-02,3338
82,2021-08-26,22204
117,2021-08-20,10790
99,2021-07-09,15507
16,2022-07-24,12398
18,2022-10-10,23568
42,2021-05-04,16631
7,2021-03-07,20105
99,2021-10-04,21914
104,2021-09-10,10241
49,2021-03-08,13069
92,2022-05-31,12389
85,2022-10-11,7742
79,2022-03-27,15092
1,2022-04-17,24596
123,2022-05-21,7835
122,2022-07-17,19376
119,2022-04-09,19797
92,2021-04-05,23814
77,2021-12-22,6562
23,2021-07-30,22369
99,2021-04-22,14355
13,2022-02-15,17253
24,2022-08-31,2463
97,2022-10-20,1344
55,2022-09-30,8635
72,2021-03-10,4130
42,2021-05-13,8781
45,2022-04-19,5517
106,2022-03-21,21632
68,2022-10-10,23197
77,2022-10-18,15844
73,2021-08-06,12120
13,2021-07-28,5136
95,2021-06-17,9893
77,2021-02-09,9693
123,2021-08-16,4610
40,2021-10-15,2873
29,2021-04-08,23214
84,2021-10-27,13730
103,2022-05-02,23078
43,2021-04-15,12460
96,2021-11-02,3533
28,2021-01-20,6253
106,2021-01-29,19218
42,2021-06-06,11521
31,2022-10-25,22351
5,2021-07-23,22494
56,2021-04-15,11476
27,2021-12-31,19931
85,2021-02-18,24647
30,2022-02-17,16089
72,2021-08-22,13736
92,2021-05-26,11917
69,2021-08-28,13322
56,2022-01-16,7360
19,2022-10-05,2373
48,2021-10-26,19083
84,2022-03-22,1726
118,2021-02-16,21517
80,2022-07-16,12634
122,2021-06-25,20933
54,2022-07-04,5311
46,2021-05-18,10862
59,2021-07-17,1723
4,2021-01-22,22899
66,2022-04-18,8411
43,2022-06-28,15555
74,2022-01-12,12237
64,2022-09-09,8849
7,2021-03-04,8028
85,2022-09-24,19041
99,2021-09-02,23293
90,2022-09-13,23711
3,2022-07-03,8147
123,2022-01-05,21411
94,2021-10-03,16981
10,2022-09-03,19037
110,2021-03-25,18273
111,2022-10-12,18757
108,2022-04-23,8232
41,2022-06-06,6395
54,2022-01-07,4025
23,2021-05-12,1723
35,2021-03-09,4032
110,2022-09-17,9355
43,2021-06-24,19109
111,2021-05-31,19630
59,2021-07-17,23008
105,2021-03-29,4818
85,2022-01-01,9497
22,2022-10-23,19692
66,2021-03-30,22468
102,2021-05-24,2763
11,2022-01-15,23296
97,2022-10-12,18853
5,2021-08-07,22691
79,2021-11-06,14249
79,2022-02-11,19080
56,2022-10-04,8923
26,2021-04-08,15587
96,2022-07-19,5133
69,2021-06-14,12927
33,2021-07-10,7993
98,2021-06-30,9593
5,2022-08-09,5868
56,2021-06-22,23308
31,2021-05-17,3982
66,2021-07-20,14054
59,2022-07-11,19197
98,2021-05-31,8481
9,2021-08-30,24523
28,2021-09-16,4632
5,2022-05-23,15709
120,2021-08-31,16330
87,2021-04-06,14828
29,2022-06-10,3998
108,2022-10-07,3415
10,2021-03-07,9265
119,2021-03-19,10590
25,2021-08-09,6733
68,2022-10-07,16674
123,2021-11-26,1542
90,2022-07-30,8407
70,2021-12-14,23145
27,2021-03-24,19131
25,2021-09-05,18867
12,2021-04-20,24222
46,2021-03-04,12767
28,2021-05-15,16032
24,2021-02-25,5720
40,2022-01-22,7887
14,2022-08-26,17408
106,2021-03-08,1724
77,2022-04-07,4167
53,2021-05-28,10246
64,2022-01-29,13544
119,2021-09-19,21256
53,2022-03-04,11321
100,2021-04-07,22694
52,2022-02-24,10834
55,2022-02-27,22865
76,2021-04-04,11083
66,2021-10-10,18837
51,2021-08-24,18357
62,2021-12-26,17691
18,2021-12-25,24960
62,2021-11-29,22239
49,2022-08-10,11528
93,2022-06-20,24446
105,2022-07-02,10996
60,2022-06-04,23799
14,2021-04-11,23927
47,2022-05-01,7523
79,2021-06-30,19628
66,2021-07-27,3405
100,2022-01-23,15429
104,2022-06-06,19071
68,2021-08-12,3277
115,2022-08-05,11644
20,2021-04-05,3754
58,2021-08-23,7082
113,2022-10-10,5643
74,2021-06-19,13558
77,2022-02-13,5446
20,2022-08-22,10370
44,2021-02-07,13543
66,2022-03-26,23867
88,2022-03-18,22356
75,2022-02-04,24975
118,2021-11-20,23729
118,2022-05-28,5255
76,2022-07-10,9666
12,2021-04-10,6131
54,2021-10-19,18901
97,2021-12-19,2034
114,2022-05-02,20241
56,2021-09-06,4420
79,2022-01-07,17255
109,2021-12-07,2387
94,2021-04-12,1479
53,2021-02-04,3749
70,2022-06-15,9696
105,2021-07-21,23757
9,2021-04-01,24454
100,2022-05-31,4602
93,2021-10-15,16790
121,2021-01-26,5394
43,2021-01-12,16713
41,2021-08-14,22566
92,2021-03-16,21445
36,2022-06-21,1929
9,2022-07-08,21270
100,2022-03-30,24924
2,2022-07-10,6113
39,2021-03-15,1143
39,2021-10-07,20993
28,2021-02-14,1950
61,2021-05-03,14744
25,2022-06-23,15150
19,2022-06-25,22902
16,2022-09-28,24128
107,2022-10-03,9222
64,2022-05-24,19863
50,2021-01-10,20932
107,2021-01-19,16659
81,2021-09-24,23559
37,2022-01-29,6039
118,2021-07-12,10009
18,2021-08-30,12441
33,2021-10-22,18041
99,2022-07-24,11270
57,2021-08-09,6049
39,2022-09-21,18346
75,2021-12-26,7625
103,2022-07-04,12290
80,2022-02-17,14608
77,2022-02-21,17965
103,2022-02-23,14327
53,2022-03-13,18507
33,2022-04-29,24918
44,2022-02-13,14004
100,2021-06-05,21916
23,2022-10-12,12153
92,2022-03-30,10592
19,2021-04-24,18289
113,2022-08-05,15831
87,2021-12-07,10317
4,2021-04-25,7137
117,2021-02-19,21964
48,2021-11-17,7787
50,2022-10-15,18451
116,2021-04-27,3677
48,2022-03-01,4162
59,2022-07-14,3439
56,2022-08-04,14920
71,2022-07-24,3551
65,2021-09-23,11006
65,2021-10-19,4393
107,2021-02-07,1683
40,2021-09-25,10256
13,2022-08-12,2999
11,2021-06-21,21429
1,2021-10-14,8249
12,2021-12-05,8469
61,2021-08-19,17565
67,2022-07-09,20149
72,2021-11-04,20560
3,2021-04-10,6568
111,2021-01-20,16449
99,2021-03-11,14965
6,2022-04-30,23911
3,2022-05-27,10256
90,2021-10-22,17874
33,2021-10-15,9186
24,2022-05-30,19193
88,2022-09-27,5424
54,2022-04-06,18067
45,2021-11-24,8298
74,2021-09-26,18159
114,2021-09-24,9665
8,2022-07-16,6510
97,2021-02-28,9238
89,2021-06-02,13590
11,2021-10-02,7731
61,2021-11-28,4449
97,2022-03-18,19782
28,2021-11-30,9913
83,2021-09-10,21710
109,2022-03-14,18744
60,2022-07-23,22092
119,2022-10-16,13835
93,2021-10-20,12061
24,2022-01-28,1678
101,2022-03-08,11674
40,2021-02-11,4523
57,2021-12-18,15496
98,2021-03-18,1913
81,2022-05-31,16244
111,2022-02-20,11230
26,2022-06-13,14160
57,2022-06-18,10340
24,2021-06-20,24358
100,2021-03-23,14553
28,2022-01-16,4725
56,2022-01-17,9727
57,2021-11-21,1860
84,2021-03-15,21736
90,2022-03-06,24943
79,2022-09-02,13207
102,2021-01-16,17717
112,2021-05-31,21667
123,2021-03-11,5862
49,2022-04-24,17511
23,2021-02-19,11014
123,2022-05-13,21754
41,2022-01-24,16653
96,2022-03-05,5403
14,2021-01-10,22903
27,2022-08-26,2940
33,2022-04-28,15447
27,2022-01-17,2142
116,2022-08-10,3571
83,2021-07-28,3319
23,2021-12-18,15791
65,2022-07-11,16702
9,2021-06-18,2488
20,2021-06-13,2100
59,2022-07-07,4834
73,2022-06-09,10100
55,2022-08-06,5844
11,2021-05-27,9820
18,2022-10-18,5334
105,2021-05-19,5576
21,2021-09-12,8315
61,2022-02-26,15981
73,2022-01-13,17018
73,2022-02-03,11446
86,2021-01-21,22632
33,2022-01-21,23246
25,2021-01-28,2807
123,2021-05-30,4805
40,2022-09-16,8037
118,2021-04-16,9913
14,2022-06-15,22831
62,2022-10-21,8662
2,2022-02-28,2299
64,2022-10-19,10270
90,2021-03-12,22572
54,2022-06-06,5518
89,2021-05-10,11127
42,2022-03-10,2916
69,2022-02-11,21670
17,2022-09-17,5716
28,2022-04-29,19003
120,2022-03-13,7041
23,2021-09-25,4551
54,2022-10-10,6653
14,2021-12-15,18385
120,2022-07-18,13187
22,2022-10-01,2532
17,2021-04-03,9308
115,2022-01-20,23186
27,2021-07-06,21740
74,2021-07-23,21615
12,2021-03-18,5203
103,2021-09-11,21396
123,2022-03-14,20468
114,2021-01-16,9540
48,2021-10-21,17128
26,2022-09-15,2569
102,2022-04-12,22403
119,2021-02-28,19175
119,2021-07-05,1622
8,2022-07-31,6611
41,2022-02-14,18382
112,2022-07-24,5773
39,2021-10-04,3044
15,2021-07-05,5510
38,2022-06-16,11026
106,2021-01-16,13768
79,2022-08-04,14570
38,2022-01-27,24251
10,2021-01-12,7094
5,2022-10-24,1393
94,2021-08-25,24564
102,2022-01-07,8337
111,2022-06-08,2352
27,2022-01-09,16556
9,2022-07-27,12663
66,2022-06-10,14621
85,2021-04-04,19318
34,2022-01-28,20551
6,2022-04-25,18648
11,2022-05-27,19368
26,2022-05-26,13409
46,2021-10-12,16507
26,2022-09-10,23508
14,2021-02-22,2402
5,2021-07-24,12736
86,2022-04-06,20139
4,2022-01-14,10125
18,2022-02-02,5164
107,2021-06-25,1545
38,2021-04-17,22665
105,2022-01-31,1806
105,2021-07-04,18094
62,2022-02-16,10134
75,2021-02-28,13058
116,2021-03-11,18912
84,2022-06-23,11184
79,2022-06-06,17083
17,2021-09-27,23811
104,2021-04-10,20431
18,2021-11-10,1652
88,2021-11-14,3940
87,2021-04-11,21500
66,2022-02-25,9584
115,2022-05-15,6600
53,2022-04-29,13748
80,2022-07-25,12067
77,2021-10-13,7735
4,2022-08-23,7604
105,2022-08-07,20505
44,2022-07-18,7864
56,2021-06-30,17455
42,2022-09-03,22067
121,2022-06-09,13275
83,2021-12-22,11729
54,2022-03-08,7759
78,2021-02-01,2234
94,2021-03-04,15475
70,2022-04-08,13490
34,2021-02-19,17164
4,2021-10-02,1813
48,2021-04-21,11510
64,2022-10-05,3572
76,2022-03-31,6171
103,2022-07-21,3863
112,2021-08-18,11244
8,2022-05-30,2592
110,2022-09-16,10866
50,2022-01-11,17404
67,2022-09-06,24781
71,2021-08-04,19409
119,2021-07-06,7647
73,2022-03-19,4568
96,2022-09-17,1325
47,2022-09-11,15428
111,2021-04-26,20259
46,2021-10-22,8933
14,2021-08-12,9063
62,2022-02-10,20767
2,2022-08-11,4463
113,2022-08-22,12437
29,2022-06-11,3331
50,2021-08-10,1783
87,2021-07-06,3830
98,2022-09-23,14755
9,2022-01-23,22290
46,2021-10-04,3374
69,2021-05-10,6650
95,2022-08-21,23039
87,2022-06-21,2458
30,2022-04-24,4484
5,2021-01-23,7346
82,2022-07-18,12555
75,2021-05-27,20254
110,2022-07-28,9148
99,2022-05-16,23340
53,2021-08-09,5541
81,2022-09-03,24096
52,2021-05-23,21032
65,2021-11-30,14497
49,2021-12-06,16357
4,2021-05-11,24722
13,2021-12-01,10079
86,2022-05-23,1404
93,2022-05-04,16114
21,2021-06-28,23993
121,2022-06-09,10361
2,2022-08-25,5239
119,2021-01-17,17316
9,2021-08-21,6761
114,2021-06-07,21529
85,2021-08-09,15886
59,2021-02-12,13456
95,2022-09-28,19730
92,2022-04-02,17426
16,2022-04-03,6127
73,2022-10-20,6618
80,2021-07-21,23134
120,2022-01-09,10898
69,2021-02-12,15950
63,2022-03-09,24164
74,2022-10-24,19044
65,2021-04-28,16560
71,2021-04-29,24478
91,2021-04-22,9199
70,2021-11-12,17321
82,2022-04-21,10428
54,2021-08-24,10371
54,2022-10-17,22405
89,2022-02-27,4146
121,2021-05-19,17157
69,2021-09-12,10192
63,2021-09-16,12476
123,2021-05-28,15498
99,2022-03-03,3693
3,2022-02-27,13212
26,2021-11-28,23319
111,2021-09-23,9705
28,2021-11-28,4138
2,2021-08-24,8502
92,2022-09-17,10869
11,2021-04-03,24504
81,2022-04-27,9018
10,2022-05-18,20851
91,2021-08-31,2820
77,2021-10-04,22383
23,2021-06-08,11044
90,2022-03-07,3476
57,2021-05-08,19131
7,2022-08-26,19190
111,2021-08-19,24482
92,2021-12-04,2865
18,2022-05-20,17420
4,2021-04-26,5114
16,2022-04-17,17188
22,2021-10-08,22270
92,2021-12-28,17017
17,2021-10-26,17643
44,2022-02-12,13001
115,2021-10-18,5103
87,2022-06-30,1353
116,2022-02-16,19209
77,2021-01-11,2877
103,2021-04-14,19915
12,2021-06-12,12457
99,2021-06-13,13349
88,2022-09-27,10115
69,2022-09-07,6255
107,2021-11-21,20492
20,2022-01-20,24257
114,2021-07-15,16736
80,2022-08-02,3588
97,2022-04-15,14495
98,2021-09-26,3455
79,2021-08-07,17865
49,2021-09-09,18835
92,2022-06-13,23282
87,2021-04-02,20991
70,2022-09-21,9520
21,2022-10-04,13322
60,2021-09-28,20044
109,2021-07-02,11803
64,2022-04-14,16708
66,2022-04-20,22988
14,2021-12-28,15242
117,2021-09-05,18434
87,2022-08-03,15089
85,2021-12-08,18482
27,2021-09-30,12381
53,2021-11-26,4927
95,2022-03-13,19888
60,2022-03-25,9884
105,2021-03-26,23940
102,2021-06-11,3859
73,2021-09-16,23881
88,2021-10-12,11860
1,2022-09-01,24463
54,2021-06-12,13312
107,2022-08-03,18477
35,2022-01-19,4148
71,2022-09-02,6008
110,2021-12-14,23296
60,2022-03-07,9354
18,2022-01-18,18099
41,2022-06-26,11763
113,2021-07-04,18531
120,2022-06-06,2342
89,2022-04-12,4690
38,2022-05-23,3190
42,2022-08-28,16970
2,2021-09-30,2844
120,2022-05-27,22550
23,2021-01-23,19802
20,2021-05-23,2207
114,2022-04-15,18714
37,2022-06-28,23961
81,2021-11-13,14746
52,2021-05-13,7207
40,2021-06-04,20744
51,2022-03-14,21668
12,2022-03-30,11943
19,2021-05-18,4650
51,2021-04-22,12287
28,2022-07-20,15023
105,2022-06-12,7697
93,2022-08-15,3416
23,2021-12-22,5161
86,2021-01-12,22732
45,2021-12-31,21268
41,2021-04-08,16802
51,2022-01-12,10654
34,2022-10-18,1637
66,2021-10-27,5766
10,2021-07-29,17948
104,2022-01-06,15159
85,2021-11-10,15247
28,2021-02-22,24158
27,2022-08-29,13428
22,2022-08-15,2443
109,2022-05-21,21220
61,2022-09-25,18993
73,2022-02-03,24428
21,2021-10-06,14809
49,2021-12-14,24123
8,2021-05-05,15236
70,2021-10-31,2805
30,2022-06-04,23631
83,2021-09-02,17371
91,2021-10-12,20668
119,2022-10-11,12444
38,2022-09-28,14654
61,2021-06-27,4291
37,2021-10-28,2301
19,2021-03-19,4771
115,2021-12-27,11620
23,2021-12-05,20950
33,2021-12-27,3489
74,2021-06-30,2605
112,2021-05-09,14778
4,2022-08-14,20840
80,2022-09-14,15399
17,2022-08-01,22158
94,2021-12-20,10576
72,2022-10-12,9466
101,2021-01-20,3741
59,2021-05-17,24775
113,2021-10-05,5632
26,2021-02-21,23296
77,2022-07-19,22644
86,2021-04-28,3052
118,2021-03-14,10589
75,2021-03-21,16093
33,2022-02-02,18402
122,2021-06-09,23565
12,2021-04-02,20913
47,2021-09-12,1575
87,2021-03-08,13978
85,2022-09-07,4428
96,2021-06-21,1885
59,2022-05-17,5339
74,2022-05-06,24975
80,2022-09-27,22265
58,2022-09-12,8042
48,2022-03-12,8217
81,2021-09-09,3908
110,2021-04-28,17875
97,2021-07-11,20656
27,2022-06-30,15701
88,2021-08-01,14990
24,2022-06-04,22611
39,2022-04-21,4123
117,2021-11-17,1154
54,2021-11-27,23722
102,2021-08-16,2445
92,2022-04-17,24177
76,2021-07-08,18108
8,2021-08-02,11881
50,2021-02-02,9784
103,2022-07-22,15450
111,2021-02-01,17114
112,2021-04-22,14993
116,2021-04-09,4241
43,2021-12-07,2732
55,2022-08-17,12370
63,2021-06-10,3449
93,2022-04-06,4605
34,2022-03-22,14762
63,2021-07-06,1981
67,2022-08-19,16404
30,2021-07-07,16332
55,2021-02-08,10433
56,2022-05-14,23258
9,2021-02-12,20133
27,2021-03-26,22135
87,2021-09-20,14803
5,2021-07-29,7191
7,2021-09-20,16947
3,2021-05-29,23620
77,2022-09-17,16763
61,2022-04-28,8300
67,2022-01-21,7463
64,2022-02-05,20727
32,2022-06-10,1869
47,2022-10-17,15605
47,2022-08-18,13839
99,2021-12-02,20675
98,2021-10-29,10053
11,2022-10-20,17205
2,2022-09-10,4205
76,2021-12-10,20828
6,2021-07-06,13192
44,2022-09-11,11942
109,2021-04-23,10059
77,2022-05-03,9620
39,2021-07-16,20866
88,2022-04-06,17216
25,2021-03-08,4632
19,2021-01-23,11414
48,2022-03-05,13058
62,2021-11-03,2618
108,2021-10-01,21285
91,2022-08-03,23455
27,2022-07-30,11993
8,2021-05-21,20611
60,2021-05-19,13609
86,2022-06-08,5420
109,2022-03-05,16640
12,2022-07-06,12441
92,2022-02-26,23698
26,2021-03-11,1108
114,2022-05-21,5859
15,2021-05-08,2014
55,2022-03-18,7985
103,2022-06-01,7795
52,2021-12-17,12530
44,2021-10-23,9768
51,2021-10-30,5822
48,2021-09-22,23046
66,2021-01-17,21199
8,2022-07-30,2803
96,2022-03-19,24097
66,2022-10-22,15255
112,2021-12-31,23120
19,2022-03-19,8175
43,2022-09-12,1122
32,2021-06-13,1778
26,2021-01-10,21902
55,2021-06-08,18120
21,2022-10-22,22576
2,2021-05-11,23298
83,2021-05-25,8381
6,2021-04-23,10350
104,2021-06-21,1970
6,2021-05-25,13767
79,2021-05-23,23895
7,2022-04-14,11690
102,2022-07-01,6142
75,2022-03-14,12824
47,2022-04-18,11441
115,2021-08-22,20910
7,2022-03-13,3320
120,2021-03-22,8888
100,2021-07-21,13927
15,2021-06-13,5239
55,2021-11-26,13135
46,2022-10-22,4156
81,2022-04-30,2498
70,2021-06-16,23084
3,2021-04-09,10756
50,2021-10-03,22086
9,2021-12-27,6974
103,2022-09-19,18146
89,2021-07-28,18969
116,2021-01-18,20989
23,2021-01-11,11053
98,2021-01-21,11338
120,2022-07-18,9126
74,2021-02-01,18511
58,2021-05-03,24147
104,2021-11-18,11019
27,2022-02-24,3701
21,2021-03-27,3669
52,2021-12-18,4008
76,2021-10-28,8404
122,2021-06-10,13988
67,2022-01-13,22478
16,2021-01-29,15334
50,2022-06-09,6713
38,2021-09-29,2501
74,2022-02-22,9854
3,2022-01-11,22958
21,2021-12-15,24207
92,2021-06-16,20160
86,2022-02-27,15144
101,2021-02-19,16578
113,2021-09-21,6439
2,2022-08-29,13899
123,2022-06-06,24820
115,2021-07-23,13897
25,2021-06-03,4632
41,2022-01-15,21003
108,2021-01-21,20881
102,2022-10-19,10154
110,2022-06-05,8379
116,2021-06-26,7863
4,2021-04-08,14758
54,2021-10-25,5436
109,2022-10-03,6471
53,2021-05-02,6792
55,2022-01-28,13397
64,2021-04-18,7797
9,2022-02-10,18572
75,2022-07-01,2882
2,2021-05-22,22359
88,2021-01-27,12383
104,2022-02-19,20467
71,2022-04-13,14056
98,2022-05-17,17483
111,2022-07-25,11126
13,2022-08-21,17185
32,2022-02-06,2817
4,2022-10-01,13568
17,2022-04-14,13104
71,2022-08-11,21371
48,2021-03-01,6129
68,2022-10-03,5375
13,2021-07-01,23579
13,2021-01-29,3948
8,2021-08-14,18519
84,2021-09-04,22027
5,2021-06-15,6195
87,2022-03-10,22935
29,2022-03-05,16314
9,2022-04-16,19009
99,2021-09-17,11503
113,2022-03-15,13925
33,2022-09-07,14038
5,2021-07-21,7798
54,2022-05-15,4136
24,2021-10-17,19898
116,2022-07-06,3327
19,2022-07-03,18334
57,2022-09-01,23724
83,2022-04-11,21918
101,2021-10-17,16097
100,2021-12-04,19602
68,2021-08-24,6230
20,2022-07-21,23531
68,2021-01-23,20848
105,2021-01-16,6549
79,2022-04-02,18062
19,2022-05-05,4471
48,2021-03-23,13532
41,2022-06-09,21184
39,2022-07-07,13514
39,2022-07-04,3349
38,2022-03-31,9874
93,2022-07-12,4527
22,2021-04-29,19974
111,2022-04-22,5168
85,2021-02-05,18903
95,2021-12-27,13088
63,2021-06-01,1098
92,2022-09-25,2337
35,2021-06-12,6868
28,2021-06-29,12335
112,2022-07-15,18437
61,2021-05-08,24855
31,2021-01-12,11455
102,2022-05-17,3032
95,2022-07-20,17814
102,2021-06-18,17977
116,2021-04-16,1635
21,2022-04-10,21566
55,2022-06-19,9596
41,2021-08-23,1435
98,2022-06-24,6667
14,2021-10-15,8234
101,2022-04-24,8465
61,2021-02-22,14536
91,2021-03-16,18368
35,2021-09-05,6688
11,2022-03-27,20996
85,2021-12-03,13880
45,2022-09-25,6683
4,2022-08-21,1313
28,2021-12-09,23959
112,2021-01-23,22252
27,2021-04-25,23694
61,2021-09-26,12736
25,2022-08-18,13150
116,2021-07-18,15904
120,2022-09-08,8411
43,2021-03-29,23888
44,2021-11-12,13589
43,2022-03-17,12103
32,2022-01-25,8184
97,2022-04-20,16044
29,2022-05-03,14243
70,2022-10-12,22124
10,2021-09-27,10172
44,2021-11-28,20963
70,2022-07-08,17734
80,2022-03-14,6926
94,2021-08-19,3779
73,2021-05-28,10943
70,2021-02-03,17094
41,2022-09-01,5560
75,2022-02-11,10195
